,RSSI_FG,POS
9563,"(0, 0, -48.0, 0)","[9, 8]"
9564,"(-62.0, -61.0, -51.0, 0)","[9, 8]"
9565,"(-62.0, -51.0, -51.0, 0)","[9, 8]"
9566,"(-65.0, -61.0, -51.0, 0)","[9, 8]"
9567,"(-65.0, -51.0, -51.0, 0)","[9, 8]"
9568,"(-65.0, 0, -53.0, 0)","[9, 8]"
9569,"(-64.0, -60.0, -53.0, -64.0)","[9, 8]"
9570,"(-64.0, -67.0, -53.0, -64.0)","[9, 8]"
9571,"(-64.0, 0, 0, 0)","[9, 8]"
9572,"(0, -49.0, -52.0, 0)","[9, 8]"
9573,"(0, -67.0, -52.0, 0)","[9, 8]"
9574,"(-64.0, -59.0, -54.0, -75.0)","[9, 8]"
9575,"(-64.0, -59.0, -51.0, -75.0)","[9, 8]"
9576,"(-64.0, -50.0, -54.0, -75.0)","[9, 8]"
9577,"(-64.0, -50.0, -51.0, -75.0)","[9, 8]"
9578,"(-64.0, -66.0, -54.0, -75.0)","[9, 8]"
9579,"(-64.0, -66.0, -51.0, -75.0)","[9, 8]"
9580,"(0, 0, -53.0, 0)","[9, 8]"
9581,"(0, -60.0, -51.0, -69.0)","[9, 8]"
9582,"(0, -60.0, -53.0, -69.0)","[9, 8]"
9583,"(0, -51.0, 0, 0)","[9, 8]"
9584,"(-64.0, -53.0, -63.0, -61.0)","[9, 8]"
9585,"(-64.0, -53.0, -55.0, -61.0)","[9, 8]"
9586,"(-64.0, -53.0, -54.0, -61.0)","[9, 8]"
9587,"(0, -55.0, -56.0, -63.0)","[9, 8]"
9588,"(0, -55.0, -56.0, -67.0)","[9, 8]"
9589,"(0, -55.0, -56.0, -60.0)","[9, 8]"
9590,"(0, -55.0, -54.0, -63.0)","[9, 8]"
9591,"(0, -55.0, -54.0, -67.0)","[9, 8]"
9592,"(0, -55.0, -54.0, -60.0)","[9, 8]"
9593,"(-67.0, 0, 0, 0)","[9, 8]"
9594,"(-60.0, 0, 0, 0)","[9, 8]"
9595,"(0, 0, -56.0, 0)","[9, 8]"
9596,"(-60.0, 0, -55.0, 0)","[9, 8]"
9597,"(0, -54.0, 0, -60.0)","[9, 8]"
9598,"(0, -54.0, -61.0, 0)","[9, 8]"
9599,"(0, 0, -55.0, -65.0)","[9, 8]"
9600,"(0, 0, -55.0, -61.0)","[9, 8]"
9601,"(0, -56.0, -62.0, 0)","[9, 8]"
9602,"(0, -56.0, -57.0, 0)","[9, 8]"
9603,"(0, -56.0, -52.0, 0)","[9, 8]"
9604,"(0, 0, 0, -60.0)","[9, 8]"
9605,"(-60.0, 0, 0, 0)","[9, 8]"
9606,"(0, -53.0, 0, 0)","[9, 8]"
9607,"(0, 0, 0, -67.0)","[9, 8]"
9608,"(0, -64.0, -55.0, -59.0)","[9, 8]"
9609,"(0, -64.0, -53.0, -59.0)","[9, 8]"
9610,"(0, -53.0, -55.0, -59.0)","[9, 8]"
9611,"(0, -53.0, -53.0, -59.0)","[9, 8]"
9612,"(0, -56.0, -55.0, -59.0)","[9, 8]"
9613,"(0, -56.0, -53.0, -59.0)","[9, 8]"
9614,"(0, -53.0, -53.0, -59.0)","[9, 8]"
9615,"(0, -53.0, -55.0, -59.0)","[9, 8]"
9616,"(0, -56.0, -53.0, -59.0)","[9, 8]"
9617,"(0, -56.0, -55.0, -59.0)","[9, 8]"
9618,"(-61.0, -56.0, -61.0, 0)","[9, 8]"
9619,"(-67.0, -64.0, -53.0, 0)","[9, 8]"
9620,"(-67.0, -64.0, -55.0, 0)","[9, 8]"
9621,"(-66.0, -54.0, -55.0, 0)","[9, 8]"
9622,"(-66.0, -54.0, -53.0, 0)","[9, 8]"
9623,"(-66.0, -65.0, -55.0, 0)","[9, 8]"
9624,"(-66.0, -65.0, -53.0, 0)","[9, 8]"
9625,"(-61.0, -54.0, -55.0, 0)","[9, 8]"
9626,"(-61.0, -54.0, -53.0, 0)","[9, 8]"
9627,"(-61.0, -65.0, -55.0, 0)","[9, 8]"
9628,"(-61.0, -65.0, -53.0, 0)","[9, 8]"
9629,"(-70.0, -57.0, -55.0, -59.0)","[9, 8]"
9630,"(-70.0, -57.0, -53.0, -59.0)","[9, 8]"
9631,"(-59.0, -53.0, -61.0, 0)","[9, 8]"
9632,"(-59.0, -56.0, -61.0, 0)","[9, 8]"
9633,"(0, -54.0, 0, 0)","[9, 8]"
9634,"(0, -53.0, 0, -67.0)","[9, 8]"
9635,"(0, -57.0, -53.0, 0)","[9, 8]"
9636,"(0, -57.0, -60.0, 0)","[9, 8]"
9637,"(-66.0, 0, 0, 0)","[9, 8]"
9638,"(0, 0, -60.0, 0)","[9, 8]"
9639,"(-69.0, -61.0, -55.0, -59.0)","[9, 8]"
9640,"(-66.0, -54.0, -55.0, 0)","[9, 8]"
9641,"(-67.0, -62.0, 0, -68.0)","[9, 8]"
9642,"(-67.0, -53.0, 0, -68.0)","[9, 8]"
9643,"(-67.0, -54.0, 0, -68.0)","[9, 8]"
9644,"(0, -54.0, 0, -69.0)","[9, 8]"
9645,"(0, -53.0, 0, -69.0)","[9, 8]"
9646,"(0, 0, 0, 0)","[9, 8]"
9647,"(0, -57.0, -53.0, -60.0)","[9, 8]"
9648,"(0, -57.0, -53.0, -68.0)","[9, 8]"
9649,"(0, -57.0, -52.0, -60.0)","[9, 8]"
9650,"(0, -57.0, -52.0, -68.0)","[9, 8]"
9651,"(0, -57.0, -55.0, -60.0)","[9, 8]"
9652,"(0, -57.0, -55.0, -68.0)","[9, 8]"
9653,"(-59.0, -61.0, -53.0, -59.0)","[9, 8]"
9654,"(-59.0, -61.0, -55.0, -59.0)","[9, 8]"
9655,"(-71.0, -61.0, -53.0, -59.0)","[9, 8]"
9656,"(-71.0, -61.0, -55.0, -59.0)","[9, 8]"
9657,"(0, 0, -55.0, 0)","[9, 8]"
9658,"(-61.0, -53.0, -55.0, 0)","[9, 8]"
9659,"(-61.0, -53.0, -52.0, 0)","[9, 8]"
9660,"(-59.0, -53.0, -55.0, 0)","[9, 8]"
9661,"(-59.0, -53.0, -53.0, 0)","[9, 8]"
9662,"(-60.0, -57.0, 0, 0)","[9, 8]"
9663,"(-60.0, -62.0, -54.0, -60.0)","[9, 8]"
9664,"(-60.0, -62.0, -54.0, -59.0)","[9, 8]"
9665,"(-60.0, -62.0, -53.0, -60.0)","[9, 8]"
9666,"(-60.0, -62.0, -53.0, -59.0)","[9, 8]"
9667,"(0, -54.0, 0, 0)","[9, 8]"
9668,"(-65.0, -54.0, -53.0, -54.0)","[9, 8]"
9669,"(-65.0, -54.0, -53.0, -59.0)","[9, 8]"
9670,"(-65.0, -54.0, -55.0, -54.0)","[9, 8]"
9671,"(-65.0, -54.0, -55.0, -59.0)","[9, 8]"
9672,"(-65.0, -57.0, -53.0, -54.0)","[9, 8]"
9673,"(-65.0, -57.0, -53.0, -59.0)","[9, 8]"
9674,"(-65.0, -57.0, -55.0, -54.0)","[9, 8]"
9675,"(-65.0, -57.0, -55.0, -59.0)","[9, 8]"
9676,"(-65.0, -55.0, -53.0, -54.0)","[9, 8]"
9677,"(-65.0, -55.0, -53.0, -59.0)","[9, 8]"
9678,"(-65.0, -55.0, -55.0, -54.0)","[9, 8]"
9679,"(-65.0, -55.0, -55.0, -59.0)","[9, 8]"
9680,"(-65.0, -62.0, 0, 0)","[9, 8]"
9681,"(0, 0, 0, -67.0)","[9, 8]"
9682,"(-66.0, -54.0, 0, -60.0)","[9, 8]"
9683,"(-66.0, -62.0, 0, -60.0)","[9, 8]"
9684,"(-66.0, -61.0, 0, -60.0)","[9, 8]"
9685,"(0, 0, -61.0, -61.0)","[9, 8]"
9686,"(-60.0, 0, -55.0, -61.0)","[9, 8]"
9687,"(-60.0, 0, -52.0, -61.0)","[9, 8]"
9688,"(0, 0, 0, 0)","[9, 8]"
9689,"(-71.0, 0, 0, 0)","[9, 8]"
9690,"(0, -53.0, -55.0, -68.0)","[9, 8]"
9691,"(0, -53.0, -55.0, -58.0)","[9, 8]"
9692,"(0, -53.0, -55.0, -70.0)","[9, 8]"
9693,"(0, -53.0, -55.0, -59.0)","[9, 8]"
9694,"(0, -57.0, -55.0, -68.0)","[9, 8]"
9695,"(0, -57.0, -55.0, -58.0)","[9, 8]"
9696,"(0, -57.0, -55.0, -70.0)","[9, 8]"
9697,"(0, -57.0, -55.0, -59.0)","[9, 8]"
9698,"(0, -63.0, -55.0, -68.0)","[9, 8]"
9699,"(0, -63.0, -55.0, -58.0)","[9, 8]"
9700,"(0, -63.0, -55.0, -70.0)","[9, 8]"
9701,"(0, -63.0, -55.0, -59.0)","[9, 8]"
9702,"(-73.0, -65.0, -60.0, -60.0)","[9, 8]"
9703,"(-73.0, -65.0, -55.0, -60.0)","[9, 8]"
9704,"(-73.0, -54.0, -60.0, -60.0)","[9, 8]"
9705,"(-73.0, -54.0, -55.0, -60.0)","[9, 8]"
9706,"(-60.0, -65.0, -60.0, -60.0)","[9, 8]"
9707,"(-60.0, -65.0, -55.0, -60.0)","[9, 8]"
9708,"(-60.0, -54.0, -60.0, -60.0)","[9, 8]"
9709,"(-60.0, -54.0, -55.0, -60.0)","[9, 8]"
9710,"(0, -54.0, -59.0, -70.0)","[9, 8]"
9711,"(-56.0, -57.0, 0, -59.0)","[9, 8]"
9712,"(-56.0, -57.0, 0, -67.0)","[9, 8]"
9713,"(-59.0, 0, 0, -58.0)","[9, 8]"
9714,"(0, -61.0, -56.0, -71.0)","[9, 8]"
9715,"(-69.0, -62.0, 0, -58.0)","[9, 8]"
9716,"(-66.0, -62.0, 0, -58.0)","[9, 8]"
9717,"(0, 0, -53.0, 0)","[9, 8]"
9718,"(0, -53.0, -60.0, -61.0)","[9, 8]"
9719,"(0, -57.0, -60.0, -61.0)","[9, 8]"
9720,"(0, -61.0, -60.0, -61.0)","[9, 8]"
9721,"(0, -53.0, -53.0, 0)","[9, 8]"
9722,"(-68.0, -62.0, -60.0, -69.0)","[9, 8]"
9723,"(-68.0, -62.0, -53.0, -69.0)","[9, 8]"
9724,"(-68.0, -62.0, -56.0, -69.0)","[9, 8]"
9725,"(-68.0, -56.0, -60.0, -69.0)","[9, 8]"
9726,"(-68.0, -56.0, -53.0, -69.0)","[9, 8]"
9727,"(-68.0, -56.0, -56.0, -69.0)","[9, 8]"
9728,"(-64.0, -57.0, -55.0, -58.0)","[9, 8]"
9729,"(-64.0, -57.0, -55.0, -59.0)","[9, 8]"
9730,"(-64.0, -57.0, -52.0, -58.0)","[9, 8]"
9731,"(-64.0, -57.0, -52.0, -59.0)","[9, 8]"
9732,"(-64.0, -62.0, -55.0, -58.0)","[9, 8]"
9733,"(-64.0, -62.0, -55.0, -59.0)","[9, 8]"
9734,"(-64.0, -62.0, -52.0, -58.0)","[9, 8]"
9735,"(-64.0, -62.0, -52.0, -59.0)","[9, 8]"
9736,"(-64.0, -53.0, -55.0, -58.0)","[9, 8]"
9737,"(-64.0, -53.0, -55.0, -59.0)","[9, 8]"
9738,"(-64.0, -53.0, -52.0, -58.0)","[9, 8]"
9739,"(-64.0, -53.0, -52.0, -59.0)","[9, 8]"
9740,"(-58.0, -57.0, -55.0, -58.0)","[9, 8]"
9741,"(-58.0, -57.0, -55.0, -59.0)","[9, 8]"
9742,"(-58.0, -57.0, -52.0, -58.0)","[9, 8]"
9743,"(-58.0, -57.0, -52.0, -59.0)","[9, 8]"
9744,"(-58.0, -62.0, -55.0, -58.0)","[9, 8]"
9745,"(-58.0, -62.0, -55.0, -59.0)","[9, 8]"
9746,"(-58.0, -62.0, -52.0, -58.0)","[9, 8]"
9747,"(-58.0, -62.0, -52.0, -59.0)","[9, 8]"
9748,"(-58.0, -53.0, -55.0, -58.0)","[9, 8]"
9749,"(-58.0, -53.0, -55.0, -59.0)","[9, 8]"
9750,"(-58.0, -53.0, -52.0, -58.0)","[9, 8]"
9751,"(-58.0, -53.0, -52.0, -59.0)","[9, 8]"
9752,"(-69.0, -62.0, -52.0, 0)","[9, 8]"
9753,"(-69.0, -52.0, -52.0, 0)","[9, 8]"
9754,"(-69.0, -56.0, -52.0, 0)","[9, 8]"
9755,"(-58.0, -53.0, 0, -75.0)","[9, 8]"
9756,"(0, -62.0, -53.0, -66.0)","[9, 8]"
9757,"(0, -62.0, -55.0, -66.0)","[9, 8]"
9758,"(0, -53.0, 0, -60.0)","[9, 8]"
9759,"(0, -58.0, 0, -60.0)","[9, 8]"
9760,"(0, -60.0, -49.0, 0)","[9, 8]"
9761,"(0, -60.0, -57.0, 0)","[9, 8]"
9762,"(0, -51.0, -49.0, 0)","[9, 8]"
9763,"(0, -51.0, -57.0, 0)","[9, 8]"
9764,"(-60.0, -52.0, -55.0, -55.0)","[9, 8]"
9765,"(-60.0, -52.0, -55.0, -54.0)","[9, 8]"
9766,"(-60.0, -48.0, -55.0, -55.0)","[9, 8]"
9767,"(-60.0, -48.0, -55.0, -54.0)","[9, 8]"
9768,"(0, -49.0, -64.0, -64.0)","[9, 8]"
9769,"(0, -49.0, -64.0, -56.0)","[9, 8]"
9770,"(0, -49.0, -53.0, -64.0)","[9, 8]"
9771,"(0, -49.0, -53.0, -56.0)","[9, 8]"
9772,"(-61.0, 0, 0, -60.0)","[9, 8]"
9773,"(-60.0, 0, -60.0, -57.0)","[9, 8]"
9774,"(-58.0, -53.0, -50.0, 0)","[9, 8]"
9775,"(-58.0, -48.0, -50.0, 0)","[9, 8]"
9776,"(-62.0, -53.0, -50.0, 0)","[9, 8]"
9777,"(-62.0, -48.0, -50.0, 0)","[9, 8]"
9778,"(0, 0, -50.0, 0)","[9, 8]"
9779,"(-58.0, 0, -59.0, -56.0)","[9, 8]"
9780,"(-64.0, 0, -59.0, -56.0)","[9, 8]"
9781,"(-58.0, 0, -57.0, -65.0)","[9, 8]"
9782,"(0, 0, 0, 0)","[9, 8]"
9783,"(0, 0, -55.0, 0)","[9, 8]"
9784,"(0, -48.0, -50.0, 0)","[9, 8]"
9785,"(0, -56.0, -50.0, 0)","[9, 8]"
9786,"(-67.0, -57.0, -58.0, -63.0)","[9, 8]"
9787,"(-67.0, -57.0, -58.0, -59.0)","[9, 8]"
9788,"(-67.0, -57.0, -56.0, -63.0)","[9, 8]"
9789,"(-67.0, -57.0, -56.0, -59.0)","[9, 8]"
9790,"(-67.0, -52.0, -58.0, -63.0)","[9, 8]"
9791,"(-67.0, -52.0, -58.0, -59.0)","[9, 8]"
9792,"(-67.0, -52.0, -56.0, -63.0)","[9, 8]"
9793,"(-67.0, -52.0, -56.0, -59.0)","[9, 8]"
9794,"(-67.0, -53.0, -58.0, -63.0)","[9, 8]"
9795,"(-67.0, -53.0, -58.0, -59.0)","[9, 8]"
9796,"(-67.0, -53.0, -56.0, -63.0)","[9, 8]"
9797,"(-67.0, -53.0, -56.0, -59.0)","[9, 8]"
9798,"(-66.0, -52.0, 0, 0)","[9, 8]"
9799,"(-66.0, -57.0, 0, 0)","[9, 8]"
9800,"(-66.0, -49.0, 0, 0)","[9, 8]"
9801,"(-66.0, 0, -50.0, -65.0)","[9, 8]"
9802,"(0, -53.0, -56.0, 0)","[9, 8]"
9803,"(0, -58.0, -56.0, 0)","[9, 8]"
9804,"(0, -53.0, -59.0, -57.0)","[9, 8]"
9805,"(0, -53.0, -58.0, -57.0)","[9, 8]"
9806,"(0, 0, -50.0, 0)","[9, 8]"
9807,"(-65.0, -52.0, 0, -60.0)","[9, 8]"
9808,"(-58.0, -52.0, 0, -60.0)","[9, 8]"
9809,"(-66.0, -59.0, 0, 0)","[9, 8]"
9810,"(0, -60.0, -57.0, 0)","[9, 8]"
9811,"(-61.0, -53.0, -49.0, -62.0)","[9, 8]"
9812,"(-61.0, -53.0, -59.0, -62.0)","[9, 8]"
9813,"(-61.0, -47.0, -49.0, -62.0)","[9, 8]"
9814,"(-61.0, -47.0, -59.0, -62.0)","[9, 8]"
9815,"(0, 0, 0, -61.0)","[9, 8]"
9816,"(0, -58.0, -49.0, -60.0)","[9, 8]"
9817,"(-63.0, -52.0, -56.0, -59.0)","[9, 8]"
9818,"(-63.0, -52.0, -50.0, -59.0)","[9, 8]"
9819,"(-63.0, -58.0, -56.0, -59.0)","[9, 8]"
9820,"(-63.0, -58.0, -50.0, -59.0)","[9, 8]"
9821,"(-63.0, -47.0, -56.0, -59.0)","[9, 8]"
9822,"(-63.0, -47.0, -50.0, -59.0)","[9, 8]"
9823,"(0, -52.0, -60.0, -57.0)","[9, 8]"
9824,"(0, -52.0, -49.0, -58.0)","[9, 8]"
9825,"(0, -52.0, -49.0, -57.0)","[9, 8]"
9826,"(0, -52.0, -49.0, -60.0)","[9, 8]"
9827,"(0, -52.0, -55.0, -58.0)","[9, 8]"
9828,"(0, -52.0, -55.0, -57.0)","[9, 8]"
9829,"(0, -52.0, -55.0, -60.0)","[9, 8]"
9830,"(0, -52.0, -61.0, -58.0)","[9, 8]"
9831,"(0, -52.0, -61.0, -57.0)","[9, 8]"
9832,"(0, -52.0, -61.0, -60.0)","[9, 8]"
9833,"(0, -52.0, -44.0, -58.0)","[9, 8]"
9834,"(0, -52.0, -44.0, -57.0)","[9, 8]"
9835,"(0, -52.0, -44.0, -60.0)","[9, 8]"
9836,"(0, -47.0, -49.0, -58.0)","[9, 8]"
9837,"(0, -47.0, -49.0, -57.0)","[9, 8]"
9838,"(0, -47.0, -49.0, -60.0)","[9, 8]"
9839,"(0, -47.0, -55.0, -58.0)","[9, 8]"
9840,"(0, -47.0, -55.0, -57.0)","[9, 8]"
9841,"(0, -47.0, -55.0, -60.0)","[9, 8]"
9842,"(0, -47.0, -61.0, -58.0)","[9, 8]"
9843,"(0, -47.0, -61.0, -57.0)","[9, 8]"
9844,"(0, -47.0, -61.0, -60.0)","[9, 8]"
9845,"(0, -47.0, -44.0, -58.0)","[9, 8]"
9846,"(0, -47.0, -44.0, -57.0)","[9, 8]"
9847,"(0, -47.0, -44.0, -60.0)","[9, 8]"
9848,"(0, -58.0, -49.0, -58.0)","[9, 8]"
9849,"(0, -58.0, -49.0, -57.0)","[9, 8]"
9850,"(0, -58.0, -49.0, -60.0)","[9, 8]"
9851,"(0, -58.0, -55.0, -58.0)","[9, 8]"
9852,"(0, -58.0, -55.0, -57.0)","[9, 8]"
9853,"(0, -58.0, -55.0, -60.0)","[9, 8]"
9854,"(0, -58.0, -61.0, -58.0)","[9, 8]"
9855,"(0, -58.0, -61.0, -57.0)","[9, 8]"
9856,"(0, -58.0, -61.0, -60.0)","[9, 8]"
9857,"(0, -58.0, -44.0, -58.0)","[9, 8]"
9858,"(0, -58.0, -44.0, -57.0)","[9, 8]"
9859,"(0, -58.0, -44.0, -60.0)","[9, 8]"
9860,"(0, 0, -55.0, -66.0)","[9, 8]"
9861,"(-64.0, -52.0, -49.0, -59.0)","[9, 8]"
9862,"(-60.0, -49.0, 0, -57.0)","[9, 8]"
9863,"(-60.0, -49.0, 0, -58.0)","[9, 8]"
9864,"(0, -58.0, -55.0, 0)","[9, 8]"
9865,"(-61.0, -58.0, -50.0, -59.0)","[9, 8]"
9866,"(-61.0, -58.0, -50.0, -57.0)","[9, 8]"
9867,"(-61.0, -58.0, -61.0, -59.0)","[9, 8]"
9868,"(-61.0, -58.0, -61.0, -57.0)","[9, 8]"
9869,"(-61.0, -58.0, -55.0, -59.0)","[9, 8]"
9870,"(-61.0, -58.0, -55.0, -57.0)","[9, 8]"
9871,"(0, 0, 0, -58.0)","[9, 8]"
9872,"(0, -47.0, -60.0, 0)","[9, 8]"
9873,"(-60.0, -47.0, -61.0, -65.0)","[9, 8]"
9874,"(-63.0, -47.0, -61.0, -65.0)","[9, 8]"
9875,"(0, -52.0, 0, 0)","[9, 8]"
9876,"(-62.0, -58.0, -55.0, -58.0)","[9, 8]"
9877,"(-62.0, -58.0, -55.0, -61.0)","[9, 8]"
9878,"(-62.0, -58.0, -55.0, -60.0)","[9, 8]"
9879,"(-62.0, -58.0, -60.0, -58.0)","[9, 8]"
9880,"(-62.0, -58.0, -60.0, -61.0)","[9, 8]"
9881,"(-62.0, -58.0, -60.0, -60.0)","[9, 8]"
9882,"(-62.0, -58.0, -50.0, -58.0)","[9, 8]"
9883,"(-62.0, -58.0, -50.0, -61.0)","[9, 8]"
9884,"(-62.0, -58.0, -50.0, -60.0)","[9, 8]"
9885,"(-62.0, -58.0, -61.0, -58.0)","[9, 8]"
9886,"(-62.0, -58.0, -61.0, -61.0)","[9, 8]"
9887,"(-62.0, -58.0, -61.0, -60.0)","[9, 8]"
9888,"(-62.0, -47.0, -55.0, -58.0)","[9, 8]"
9889,"(-62.0, -47.0, -55.0, -61.0)","[9, 8]"
9890,"(-62.0, -47.0, -55.0, -60.0)","[9, 8]"
9891,"(-62.0, -47.0, -60.0, -58.0)","[9, 8]"
9892,"(-62.0, -47.0, -60.0, -61.0)","[9, 8]"
9893,"(-62.0, -47.0, -60.0, -60.0)","[9, 8]"
9894,"(-62.0, -47.0, -50.0, -58.0)","[9, 8]"
9895,"(-62.0, -47.0, -50.0, -61.0)","[9, 8]"
9896,"(-62.0, -47.0, -50.0, -60.0)","[9, 8]"
9897,"(-62.0, -47.0, -61.0, -58.0)","[9, 8]"
9898,"(-62.0, -47.0, -61.0, -61.0)","[9, 8]"
9899,"(-62.0, -47.0, -61.0, -60.0)","[9, 8]"
9900,"(-61.0, -58.0, 0, -66.0)","[9, 8]"
9901,"(-61.0, -58.0, 0, -59.0)","[9, 8]"
9902,"(-61.0, -47.0, 0, -66.0)","[9, 8]"
9903,"(-61.0, -47.0, 0, -59.0)","[9, 8]"
9904,"(-61.0, -53.0, 0, -66.0)","[9, 8]"
9905,"(-61.0, -53.0, 0, -59.0)","[9, 8]"
9906,"(0, 0, -50.0, -66.0)","[9, 8]"
9907,"(0, 0, -50.0, -57.0)","[9, 8]"
9908,"(0, 0, -50.0, -58.0)","[9, 8]"
9909,"(0, 0, -60.0, -57.0)","[9, 8]"
9910,"(0, 0, -60.0, -58.0)","[9, 8]"
9911,"(-60.0, -52.0, -55.0, -57.0)","[9, 8]"
9912,"(-60.0, -52.0, -64.0, -57.0)","[9, 8]"
9913,"(-65.0, -49.0, -50.0, -59.0)","[9, 8]"
9914,"(-65.0, -57.0, -50.0, -59.0)","[9, 8]"
9915,"(-62.0, -49.0, -50.0, -59.0)","[9, 8]"
9916,"(-62.0, -57.0, -50.0, -59.0)","[9, 8]"
9917,"(-64.0, -49.0, -50.0, -59.0)","[9, 8]"
9918,"(-64.0, -57.0, -50.0, -59.0)","[9, 8]"
9919,"(0, 0, -46.0, -61.0)","[9, 8]"
9920,"(0, -52.0, 0, 0)","[9, 8]"
9921,"(-60.0, -49.0, -50.0, -62.0)","[9, 8]"
9922,"(-60.0, -49.0, -50.0, -61.0)","[9, 8]"
9923,"(-60.0, -53.0, -50.0, -62.0)","[9, 8]"
9924,"(-60.0, -53.0, -50.0, -61.0)","[9, 8]"
9925,"(-60.0, -57.0, -50.0, -62.0)","[9, 8]"
9926,"(-60.0, -57.0, -50.0, -61.0)","[9, 8]"
9927,"(0, 0, -50.0, -59.0)","[9, 8]"
9928,"(0, 0, -59.0, -59.0)","[9, 8]"
9929,"(-61.0, -53.0, 0, -61.0)","[9, 8]"
9930,"(-62.0, -53.0, -59.0, 0)","[9, 8]"
9931,"(-62.0, -53.0, -50.0, 0)","[9, 8]"
9932,"(-62.0, -47.0, -59.0, 0)","[9, 8]"
9933,"(-62.0, -47.0, -50.0, 0)","[9, 8]"
9934,"(-62.0, -52.0, -59.0, 0)","[9, 8]"
9935,"(-62.0, -52.0, -50.0, 0)","[9, 8]"
9936,"(0, -53.0, -55.0, -57.0)","[9, 8]"
9937,"(0, -57.0, -55.0, -57.0)","[9, 8]"
9938,"(-60.0, -57.0, -55.0, -65.0)","[9, 8]"
9939,"(0, -53.0, 0, -57.0)","[9, 8]"
9940,"(-62.0, 0, -50.0, -57.0)","[9, 8]"
9941,"(0, -49.0, -49.0, 0)","[9, 8]"
9942,"(0, -49.0, -59.0, 0)","[9, 8]"
9943,"(-59.0, -57.0, 0, 0)","[9, 8]"
9944,"(-59.0, -49.0, 0, -64.0)","[9, 8]"
9945,"(-59.0, -49.0, 0, -57.0)","[9, 8]"
9946,"(-59.0, -49.0, 0, -58.0)","[9, 8]"
9947,"(-61.0, -57.0, -62.0, 0)","[9, 8]"
9948,"(-64.0, -57.0, 0, 0)","[9, 8]"
9949,"(-64.0, -60.0, 0, 0)","[9, 8]"
9950,"(0, -61.0, 0, 0)","[9, 8]"
9951,"(0, -54.0, 0, 0)","[9, 8]"
9952,"(-62.0, -54.0, -60.0, -65.0)","[9, 8]"
9953,"(0, -61.0, -57.0, 0)","[9, 8]"
9954,"(0, -58.0, 0, 0)","[9, 8]"
9955,"(0, -55.0, 0, 0)","[9, 8]"
9956,"(0, -61.0, 0, 0)","[9, 8]"
9957,"(0, 0, -61.0, 0)","[9, 8]"
9958,"(0, -60.0, 0, 0)","[9, 8]"
9959,"(-60.0, 0, -55.0, 0)","[9, 8]"
9960,"(-66.0, 0, -55.0, 0)","[9, 8]"
9961,"(-61.0, 0, 0, 0)","[9, 8]"
9962,"(-61.0, 0, 0, -67.0)","[9, 8]"
9963,"(0, 0, -57.0, 0)","[9, 8]"
9964,"(0, 0, -62.0, 0)","[9, 8]"
9965,"(-64.0, 0, -57.0, -67.0)","[9, 8]"
9966,"(-61.0, -54.0, -59.0, 0)","[9, 8]"
9967,"(-61.0, -61.0, -59.0, 0)","[9, 8]"
9968,"(-61.0, -62.0, -59.0, 0)","[9, 8]"
9969,"(-59.0, -62.0, -62.0, 0)","[9, 8]"
9970,"(-63.0, -61.0, -59.0, -67.0)","[9, 8]"
9971,"(-63.0, -62.0, -59.0, -67.0)","[9, 8]"
9972,"(-63.0, -55.0, -59.0, -67.0)","[9, 8]"
9973,"(-58.0, -61.0, -59.0, -67.0)","[9, 8]"
9974,"(-58.0, -62.0, -59.0, -67.0)","[9, 8]"
9975,"(-58.0, -55.0, -59.0, -67.0)","[9, 8]"
9976,"(-62.0, -62.0, -62.0, 0)","[9, 8]"
9977,"(-62.0, -62.0, -57.0, 0)","[9, 8]"
9978,"(-62.0, -62.0, -59.0, 0)","[9, 8]"
9979,"(-62.0, -61.0, -62.0, 0)","[9, 8]"
9980,"(-62.0, -61.0, -57.0, 0)","[9, 8]"
9981,"(-62.0, -61.0, -59.0, 0)","[9, 8]"
9982,"(-61.0, -62.0, -62.0, 0)","[9, 8]"
9983,"(-61.0, -62.0, -57.0, 0)","[9, 8]"
9984,"(-61.0, -62.0, -59.0, 0)","[9, 8]"
9985,"(-61.0, -61.0, -62.0, 0)","[9, 8]"
9986,"(-61.0, -61.0, -57.0, 0)","[9, 8]"
9987,"(-61.0, -61.0, -59.0, 0)","[9, 8]"
9988,"(0, 0, -56.0, 0)","[9, 8]"
9989,"(0, -61.0, -61.0, -71.0)","[9, 8]"
9990,"(0, -61.0, -57.0, -71.0)","[9, 8]"
9991,"(0, -61.0, -60.0, -71.0)","[9, 8]"
9992,"(0, -63.0, -57.0, -64.0)","[9, 8]"
9993,"(0, -61.0, -57.0, -64.0)","[9, 8]"
9994,"(0, 0, -59.0, 0)","[9, 8]"
9995,"(0, 0, -60.0, 0)","[9, 8]"
9996,"(0, -63.0, -60.0, 0)","[9, 8]"
9997,"(-61.0, -53.0, 0, -69.0)","[9, 8]"
9998,"(-61.0, -60.0, 0, -69.0)","[9, 8]"
9999,"(0, -61.0, 0, 0)","[9, 8]"
10000,"(0, -62.0, 0, 0)","[9, 8]"
10001,"(0, -62.0, 0, 0)","[9, 8]"
10002,"(-62.0, 0, -59.0, 0)","[9, 8]"
10003,"(0, -63.0, -59.0, 0)","[9, 8]"
10004,"(0, -62.0, -59.0, 0)","[9, 8]"
